_unit_id,_trusted_judgments,what_emotion_does_author_express_specifically_about_the_weather,what_emotion_does_author_express_specifically_about_the_weather:confidence,what_emotion_does_author_express_specifically_about_the_weather:confidence_summary,tweet_text
73288292,5,-5,0.8,"""Tweet not related to weather condition"": 0.803
""Negative"": 0.197
",nuclear weather worsens http via ment mark ac japan radiation health
73288293,5,-5,1,"""Tweet not related to weather condition"": 1.0
",omg phone keeps freezing ! gonna thrown across room num seconds !
73288294,5,-5,1,"""Tweet not related to weather condition"": 1.0
",look finish series windy city update num pm num sports director ann schmaltz http
73288297,5,-5,1,"""Tweet not related to weather condition"": 1.0
",wanna cry people lived housing development snow hill prayers certainly
73288300,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment ! snow patrol great getting try ! latest http
73288301,5,-5,0.8,"""Positive"": 0.196
""Tweet not related to weather condition"": 0.804
",ment wow ! looking next snow patrol ? recommend love song http
73288303,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment now not sayin' resurrection party last night best involve wilt chamberlain fighting storm
73288307,5,-5,1,"""Tweet not related to weather condition"": 1.0
",blow windy story time pre schoolers ment num !
73288308,5,-5,0.81,"""Positive"": 0.193
""Tweet not related to weather condition"": 0.807
",ment morning sunshine ment
73288310,5,-5,1,"""Tweet not related to weather condition"": 1.0
",weekend singing self wonderful loud embarrassment midst storm still wonderful
73288312,5,-5,0.61,"""I can't tell"": 0.212
""Neutral / author is just sharing information"": 0.183
""Tweet not related to weather condition"": 0.605
",ment ment ment ment hey vicky weather
73288313,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment ment muppet name rapper slam poet name yellow snow
73288319,8,-5,1,"""Tweet not related to weather condition"": 1.0
",arab news num killed syrian tanks storm syrian troops back http damascus syria us
73288320,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment ment booty shorts ? weather confused whore
73288321,5,-5,0.63,"""Neutral / author is just sharing information"": 0.369
""Tweet not related to weather condition"": 0.631
",ment ment effectiveness helping small holders manage weather related risks ? http
73288325,5,-5,0.8,"""I can't tell"": 0.202
""Tweet not related to weather condition"": 0.798
",watching judge judy part ish sucks keep freezing
73288327,8,-5,1,"""Tweet not related to weather condition"": 1.0
",snow white berry fairy tales strawberry shortcake http
73288329,5,-5,0.59,"""Neutral / author is just sharing information"": 0.214
""Positive"": 0.194
""Tweet not related to weather condition"": 0.592
",ment tough times come go always remember storm lasts forever gone beautiful weather !
73288331,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment nah phone buttons phone will work keeps freezing time start acting though ?
73288332,5,-5,1,"""Tweet not related to weather condition"": 1.0
",may num ! hate keep bonded blood ment sunshine theater may num num num pm
73288333,5,-5,0.59,"""Neutral / author is just sharing information"": 0.214
""I can't tell"": 0.193
""Tweet not related to weather condition"": 0.593
",ment local man chases storm http
73288338,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment temp files ?
73288339,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment num thing thank oprah go sunshine corazon ! explodes single http
73288340,5,-5,0.81,"""Neutral / author is just sharing information"": 0.19
""Tweet not related to weather condition"": 0.81
",weather handbook southern hemisphere http
73288346,6,-5,1,"""Tweet not related to weather condition"": 1.0
",stop chemistry honor society table quad cool freezing experiments liquid nitrogen
73288350,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment snow better choice making sleepy
73288352,5,-5,0.77,"""I can't tell"": 0.227
""Tweet not related to weather condition"": 0.773
",got num personalities ok say like scale balance good bad like weather balance scale
73288353,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment girl thinking getting snow cone face just like favorite rapper lol
73288358,5,-5,1,"""Tweet not related to weather condition"": 1.0
",leather case clip loops bold curve storm tour num num brand new lamb http
73288365,5,-5,0.79,"""Tweet not related to weather condition"": 0.792
""Negative"": 0.208
",go rain get sunshine
73288367,5,-5,1,"""Tweet not related to weather condition"": 1.0
",think just blacked like num seconds hot flash
73288368,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment new num fair weather fans flock game num http pacers
73288372,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment wanna call cares bitch team miami
73288377,5,-5,0.79,"""Positive"": 0.207
""Tweet not related to weather condition"": 0.793
",ment love new sunshine broadcast line ? sure ! favorite piece far ?
73288385,5,-5,0.61,"""Neutral / author is just sharing information"": 0.209
""Positive"": 0.183
""Tweet not related to weather condition"": 0.609
",whether enjoying spring weather wilderness music festival quad http
73288386,5,-5,0.61,"""Neutral / author is just sharing information"": 0.394
""Tweet not related to weather condition"": 0.606
",ment ment guess brought sunny glasgow maltese roots bit ?
73288387,5,-5,1,"""Tweet not related to weather condition"": 1.0
",cold
73288388,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment never let another person's rain cloud sunshine
73288392,5,-5,1,"""Tweet not related to weather condition"": 1.0
",latest energy mix hyper hyperactive http ment
73288394,5,-5,1,"""Tweet not related to weather condition"": 1.0
",storm first book series published really experiences
73288397,5,-5,1,"""Tweet not related to weather condition"": 1.0
",come yeah ! ash like snow falling sky ash like snow ! ash like snow ! let hear ? fight
73288399,5,-5,0.59,"""I can't tell"": 0.2
""Tweet not related to weather condition"": 0.593
""Negative"": 0.208
",one days will check weather pack vacation smart like
73288400,5,-5,1,"""Tweet not related to weather condition"": 1.0
",:/ ment sorry comp freezing
73288407,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment guess take place big timers put rearview mirror um jay thomas hannah storm
73288408,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment just wanna eternal sunshine fuck spotless mind
73288411,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment need little break work ? go storm chasing ment live http
73288413,5,-5,1,"""Tweet not related to weather condition"": 1.0
",:-) perfect ! ment yes can cool springs press canning freezing drying wrote
73288417,7,-5,1,"""Tweet not related to weather condition"": 1.0
",today's workout sweat foam roller warm num minute run treadmill num mph incline num num num rounds http
73288419,5,-5,0.78,"""Neutral / author is just sharing information"": 0.224
""Tweet not related to weather condition"": 0.776
",snow sleep ?
73288425,5,-5,0.58,"""Positive"": 0.211
""Tweet not related to weather condition"": 0.578
""Negative"": 0.211
",num ment lol ment just fly around bring good weather us ! hang tough !
73288427,5,-5,0.41,"""I can't tell"": 0.21
""Neutral / author is just sharing information"": 0.192
""Tweet not related to weather condition"": 0.409
""Negative"": 0.189
",moment wake five freezing
73288428,5,-5,0.59,"""Neutral / author is just sharing information"": 0.413
""Tweet not related to weather condition"": 0.587
",ment giving check ride morning speaking chattanooga stream http
73288433,5,-5,1,"""Tweet not related to weather condition"": 1.0
",must dark outside sunshine world right
73288434,5,-5,1,"""Tweet not related to weather condition"": 1.0
",like sunshine rainy day like high take away ?
73288440,5,-5,0.59,"""Neutral / author is just sharing information"": 0.203
""Positive"": 0.203
""Tweet not related to weather condition"": 0.593
",latoya quiet storm
73288445,5,-5,0.81,"""Positive"": 0.194
""Tweet not related to weather condition"": 0.806
",ment rise grind good morning sunshine
73288454,5,-5,0.58,"""I can't tell"": 0.198
""Tweet not related to weather condition"": 0.583
""Negative"": 0.218
",bring jacket meant num degree weather keep warm school library think ac set low !
73288455,5,-5,0.58,"""Neutral / author is just sharing information"": 0.202
""Positive"": 0.217
""Tweet not related to weather condition"": 0.581
",stuffed food warm house took bike ride extremely cold weather think balanced things
73288456,6,-5,1,"""Tweet not related to weather condition"": 1.0
",ment see ghost anywhere scenes jon snow
73288459,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ultimate ninja storm num num http
73288462,5,-5,0.8,"""I can't tell"": 0.198
""Tweet not related to weather condition"": 0.802
",matter weather still buy one get one free chicken waffles pot roast gumbo http
73288463,5,-5,0.6,"""Neutral / author is just sharing information"": 0.395
""Tweet not related to weather condition"": 0.605
",alert riders weather emergencies interruptions variations last minute changes
73288464,5,-5,0.4,"""Neutral / author is just sharing information"": 0.205
""I can't tell"": 0.393
""Tweet not related to weather condition"": 0.402
",weather
73288474,5,-5,1,"""Tweet not related to weather condition"": 1.0
",sushi cold stone ment gave ridiculous food coma ment missing
73288475,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment right support every player weather rooney gibson just ridiculous
73288478,5,-5,0.59,"""I can't tell"": 0.207
""Neutral / author is just sharing information"": 0.199
""Tweet not related to weather condition"": 0.595
",new study shows obese teens just likely healthy weight peers engage risky behavior story coming weather
73288481,9,-5,0.9,"""Positive"": 0.1
""Tweet not related to weather condition"": 0.9
",found sunny delight http info num !
73288482,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment love rb music recommend get big vern stormy weather http thank num ur support
73288485,5,-5,1,"""Tweet not related to weather condition"": 1.0
",check video dope man key snow amber rose french montana flo http via ment
73288486,5,-5,0.79,"""Neutral / author is just sharing information"": 0.212
""Tweet not related to weather condition"": 0.788
",giving personal cooking baking snow day props wharton follies hilarious http
73288495,5,-5,1,"""Tweet not related to weather condition"": 1.0
",unleashed animal weekend ! check gallery see daryl shaw took greensboro storm http
73288498,5,-5,0.65,"""Neutral / author is just sharing information"": 0.19
""Tweet not related to weather condition"": 0.651
""Negative"": 0.159
",num degrees http
73288502,6,-5,1,"""Tweet not related to weather condition"": 1.0
",ment ever really listen lyrics baby cold outside ? super duper
73288505,5,-5,0.61,"""Tweet not related to weather condition"": 0.611
""Negative"": 0.389
",weather today going suffer hours work visit back pulaski go driving range
73288506,5,-5,0.83,"""Neutral / author is just sharing information"": 0.173
""Tweet not related to weather condition"": 0.827
",boys church steven sunny lol http
73288512,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment ment http check hot link http
73288513,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment checking hot money live ment lil concert team rankin http
73288514,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment hi followed hope ok ? huge storm fan haven't seen concert yet
73288519,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment sister check seven swords lady snow blood lol
73288521,5,-5,0.81,"""Positive"": 0.187
""Tweet not related to weather condition"": 0.813
",! sunny http
73288522,5,-5,0.42,"""I can't tell"": 0.201
""Tweet not related to weather condition"": 0.424
""Negative"": 0.375
",ment booty shorts ? weather confused whore
73288534,5,-5,0.4,"""Neutral / author is just sharing information"": 0.39
""Tweet not related to weather condition"": 0.4
""Negative"": 0.21
",ment one man's pain another man's pleasure one damn thing cant change weather even rains get rain
73288536,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment nick hollywood remains enigma yet also exudes hate great degrees agree ? curious
73288545,5,-5,1,"""Tweet not related to weather condition"": 1.0
",tweaking storm recently
73288547,5,-5,1,"""Tweet not related to weather condition"": 1.0
",http download num degrees ment soon !
73288550,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment hi ! snow patrol great getting try ! latest http
73288551,5,-5,0.61,"""Positive"": 0.391
""Tweet not related to weather condition"": 0.609
",whether enjoying spring weather wilderness music festival quad http
73288555,5,-5,1,"""Tweet not related to weather condition"": 1.0
",sifting band footage trying find full live version
73288557,5,-5,0.59,"""Neutral / author is just sharing information"": 0.2
""Tweet not related to weather condition"": 0.591
""Negative"": 0.209
",just ate entire chocolate bunny ? bathing suit weather going hold couple months
73288558,5,-5,1,"""Tweet not related to weather condition"": 1.0
",oh getting naked hope not cold outside
73288560,5,-5,0.41,"""Neutral / author is just sharing information"": 0.199
""I can't tell"": 0.202
""Tweet not related to weather condition"": 0.406
""Negative"": 0.193
",macadamia prices weather http
73288561,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment feeling little weather tonight
73288562,6,-5,1,"""Tweet not related to weather condition"": 1.0
",not ur sunshine baby
73288566,5,-5,0.8,"""Neutral / author is just sharing information"": 0.201
""Tweet not related to weather condition"": 0.799
",ment colorado game can sure windy city will name best ready boogie
73288568,5,-5,1,"""Tweet not related to weather condition"": 1.0
",syrian troops storm uprising erupted http
73288572,5,-5,0.6,"""I can't tell"": 0.398
""Tweet not related to weather condition"": 0.602
",http
73288584,5,-5,1,"""Tweet not related to weather condition"": 1.0
",carne delicious well teriyaki marinated steak fresh snow peas organic red onions http
73288587,5,-5,1,"""Tweet not related to weather condition"": 1.0
",now following ment mag block check thier site http hot !
73288591,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment smoke everyday day will get seen eventually just depends weather cop cool not
73288592,5,-5,1,"""Tweet not related to weather condition"": 1.0
",syrian security forces storm towns witnesses say http
73288595,5,-5,0.61,"""Neutral / author is just sharing information"": 0.387
""Tweet not related to weather condition"": 0.613
",want rainy movie night !
73288599,5,-5,0.6,"""Neutral / author is just sharing information"": 0.2
""I can't tell"": 0.201
""Tweet not related to weather condition"": 0.599
",ment radar week ! excited check hot cloud startups presenting http bit ly
73288600,5,-5,0.6,"""Neutral / author is just sharing information"": 0.2
""Positive"": 0.196
""Tweet not related to weather condition"": 0.604
",ment whoever said happiness comes sunshine never danced rain
73288602,6,-5,0.51,"""Neutral / author is just sharing information"": 0.16
""I can't tell"": 0.329
""Tweet not related to weather condition"": 0.511
",ment whats weather today ?
73288603,5,-5,0.8,"""Tweet not related to weather condition"": 0.8
""Negative"": 0.2
",good thing ment concert tonight might need calm storm
73288605,5,-5,1,"""Tweet not related to weather condition"": 1.0
",hey hitting hot spots ? sorry don't date outside species
73288608,5,-5,0.8,"""Positive"": 0.205
""Tweet not related to weather condition"": 0.795
",ment hi ya love bit snow patrol ! band now tho good song http
73288611,6,-5,1,"""Tweet not related to weather condition"": 1.0
",oh fellow nerd calls listen almost unfailingly part num since happiness warm gun hit
73288613,5,-5,1,"""Tweet not related to weather condition"": 1.0
",also catching fifty two stories april's delightful http
73288616,5,-5,0.4,"""Neutral / author is just sharing information"": 0.206
""Tweet not related to weather condition"": 0.403
""Negative"": 0.391
",ment shit storm hit greenville ! let borrow survival guide !
73288620,5,-5,0.78,"""I can't tell"": 0.224
""Tweet not related to weather condition"": 0.776
",goblin snow goblin http
73288623,6,-5,0.68,"""Positive"": 0.321
""Tweet not related to weather condition"": 0.679
",family photo reese holiday happiness sunday best ! reese witherspoon num enjoys sunny easter http
73288626,5,-5,1,"""Tweet not related to weather condition"": 1.0
",security storm doors provide peace mind increased safety http
73288628,5,-5,1,"""Tweet not related to weather condition"": 1.0
",bad weather california acid tinged boogie country punk rock may num fox ! http
73288630,5,-5,1,"""Tweet not related to weather condition"": 1.0
",orange strawberry sunny freaking delicious like liquid fruit roll num
73288638,5,-5,1,"""Tweet not related to weather condition"": 1.0
",siberian curse communist planners left russia cold http
73288641,5,-5,0.79,"""Neutral / author is just sharing information"": 0.205
""Tweet not related to weather condition"": 0.795
",breaking smoke recycling plant fire live num alfa http w com weather live alfa network fb
73288643,5,-5,0.81,"""Neutral / author is just sharing information"": 0.19
""Tweet not related to weather condition"": 0.81
",resort spa sunny isles beach num num star hotel num num night num spa credit http
73288652,5,-5,0.8,"""Positive"": 0.201
""Tweet not related to weather condition"": 0.799
",ment num ! looking next snow patrol ? recommend wish found sooner http
73288654,5,-5,0.6,"""Neutral / author is just sharing information"": 0.197
""I can't tell"": 0.199
""Tweet not related to weather condition"": 0.604
",en tech video weather easy come http
73288656,5,-5,1,"""Tweet not related to weather condition"": 1.0
",likes snow hey oh red hot chili peppers ping http
73288660,5,-5,0.8,"""I can't tell"": 0.198
""Tweet not related to weather condition"": 0.802
",couldn't make stuff drama windy city thriller
73288661,5,-5,1,"""Tweet not related to weather condition"": 1.0
",weather mad http
73288665,5,-5,1,"""Tweet not related to weather condition"": 1.0
",fitness tip best drink cold water takes energy calories warm body temp
73288669,5,-5,0.84,"""Tweet not related to weather condition"": 0.841
""Negative"": 0.159
",freezing house usual
73288672,5,-5,0.8,"""Positive"": 0.2
""Tweet not related to weather condition"": 0.8
",http yes relaxing ! chilly willy ! nice
73288673,6,-5,1,"""Tweet not related to weather condition"": 1.0
",top num artists muse num snow patrol num num http
73288677,5,-5,1,"""Tweet not related to weather condition"": 1.0
",tech problem giving many degrees ? http
73288680,5,-5,1,"""Tweet not related to weather condition"": 1.0
",snow boots
73288690,5,-5,0.8,"""Tweet not related to weather condition"": 0.804
""Negative"": 0.196
",hugh throat hurts can't breathe nose keep coughing ! hugh cold room got sick ! get !
73288692,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment know feeling ! sending sunshine hugs warm wishes !
73288694,5,-5,0.79,"""Neutral / author is just sharing information"": 0.213
""Tweet not related to weather condition"": 0.787
",museum open ! please note activities scheduled museum unchanged weather http
73288696,5,-5,0.59,"""Neutral / author is just sharing information"": 0.206
""I can't tell"": 0.206
""Tweet not related to weather condition"": 0.588
",sunshine leith http
73288697,5,-5,0.59,"""Neutral / author is just sharing information"": 0.415
""Tweet not related to weather condition"": 0.585
",;) ment ur weather ?
73288702,5,-5,1,"""Tweet not related to weather condition"": 1.0
",two degrees daniel radcliff one degree celebrities
73288708,5,-5,1,"""Tweet not related to weather condition"": 1.0
",http go buy single thunderstorm thx support
73288710,5,-5,1,"""Tweet not related to weather condition"": 1.0
",;) ment ment temp ur pants lauren ?
73288711,5,-5,0.6,"""Neutral / author is just sharing information"": 0.192
""Positive"": 0.211
""Tweet not related to weather condition"": 0.597
",antique wheelbarrow sunny spot fine place cool drink http
73288720,5,-5,1,"""Tweet not related to weather condition"": 1.0
",live chat ment jim lori jill kick ask answer weather special ton num http
73288742,5,-5,0.6,"""Neutral / author is just sharing information"": 0.193
""I can't tell"": 0.203
""Tweet not related to weather condition"": 0.604
",fallen magnolia petals look like snow park http
73288743,6,-5,1,"""Tweet not related to weather condition"": 1.0
",madre just came home like num bags ice cream guess chasing snow cone man long time
73288744,5,-5,0.62,"""Neutral / author is just sharing information"": 0.384
""Tweet not related to weather condition"": 0.616
",monday morning weather start active http
73288753,5,-5,0.62,"""Neutral / author is just sharing information"": 0.382
""Tweet not related to weather condition"": 0.618
",get ready national weather preparedness week http
73288755,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment like lopez steady volume chicks find really hot just month brittany snow anne hathaway
73288759,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment hey ! quiet storm huh ?
73288765,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment whale sound rainy nights dream laura davis http
73288769,5,-5,1,"""Tweet not related to weather condition"": 1.0
",edward reid leona lewis snow patrol
73288770,5,-5,0.6,"""Neutral / author is just sharing information"": 0.198
""I can't tell"": 0.199
""Tweet not related to weather condition"": 0.603
",ment like num degrees room !
73288780,5,-5,1,"""Tweet not related to weather condition"": 1.0
",chimes playing sunshine
73288785,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment hello ! love snow patrol right street think ? http
73288787,5,-5,0.8,"""Positive"": 0.202
""Tweet not related to weather condition"": 0.798
",good morning ment spring sunshine every day year ! mug clink gives joy just see !
73288789,5,-5,1,"""Tweet not related to weather condition"": 1.0
",heart storm center calm god brings will get http
73288792,5,-5,0.78,"""Neutral / author is just sharing information"": 0.223
""Tweet not related to weather condition"": 0.777
",phil's got competition ment num animals thought predict weather http eco green
73288798,5,-5,1,"""Tweet not related to weather condition"": 1.0
",want watch real hot horny girls strip live ? need check glad ! http
73288802,5,-5,1,"""Tweet not related to weather condition"": 1.0
",:) amazing weekend ! hope everyone great week ! chi town countdown begins num days til windy city
73288807,5,-5,1,"""Tweet not related to weather condition"": 1.0
",much better rapper snow john ?
73288812,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment looking huge huge game tomorrow quiet storm doubt rose will num get full playing time lets close !
73288817,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment dear edward cullen pale white ice cold don't eat anything can't go sun sincerely
73288818,5,-5,0.61,"""Neutral / author is just sharing information"": 0.189
""Positive"": 0.204
""Tweet not related to weather condition"": 0.607
",rainy day special num num hot chili cheddar dog ! today special lovers mention post ordering !
73288819,5,-5,1,"""Tweet not related to weather condition"": 1.0
",anyone know weather feed can num ? customers love prospecting tool !
73288831,5,-5,1,"""Tweet not related to weather condition"": 1.0
",want strawberry slush sonic yum !
73288832,5,-5,0.8,"""I can't tell"": 0.199
""Tweet not related to weather condition"": 0.801
",walking girls sunday told storm good looking mini horse didn't know big rain wanted love num
73288836,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment retweet please ! end year party postponed may num num num lake patsy lamar park tomorrow night
73288846,5,-5,1,"""Tweet not related to weather condition"": 1.0
",cinco de mayo party benefit ms check newest hot spot tournament patio http
73288847,5,-5,1,"""Tweet not related to weather condition"": 1.0
",posted new review blizzard entertainment's cataclysm expansion world cataclysm allows players
73288854,5,-5,1,"""Tweet not related to weather condition"": 1.0
",superstar num feat rock thunderstorm superstar num http
73288860,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment yeah storm drain goin album joint
73288864,5,-5,0.62,"""Neutral / author is just sharing information"": 0.379
""Tweet not related to weather condition"": 0.621
",follow hour hour weather coverage num http
73288866,5,-5,0.8,"""Neutral / author is just sharing information"": 0.197
""Tweet not related to weather condition"": 0.803
",back forth sway like branches storm change weather still together ends
73288868,5,-5,1,"""Tweet not related to weather condition"": 1.0
",health briefs freezing food wean kids junk food eat dinner http
73288869,5,-5,1,"""Tweet not related to weather condition"": 1.0
",num new spring collection sunshine yellow mixed http via ment usa
73288871,5,-5,0.62,"""Neutral / author is just sharing information"": 0.193
""Tweet not related to weather condition"": 0.624
""Negative"": 0.183
",:( ment tomorrow cycle jersey weather need sweat diet
73288876,5,-5,0.8,"""Neutral / author is just sharing information"": 0.203
""Tweet not related to weather condition"": 0.797
",:) ment little brother's new song perfect rainy day song think ? love ! http
73288877,5,-5,0.77,"""I can't tell"": 0.229
""Tweet not related to weather condition"": 0.771
",ment full browns really pretty butt horribly already warm num weather away goes
73288879,7,-5,0.85,"""Positive"": 0.15
""Tweet not related to weather condition"": 0.85
",ment yoyo ! love bit snow patrol ! band now tho love song http
73288880,5,-5,0.8,"""I can't tell"": 0.202
""Tweet not related to weather condition"": 0.798
",lmfao ment slow slow wet pussy knees eat type weather
73288881,5,-5,0.84,"""Tweet not related to weather condition"": 0.836
""Negative"": 0.164
",ment needing david sunshine sigh lol
73288882,5,-5,0.59,"""Neutral / author is just sharing information"": 0.411
""Tweet not related to weather condition"": 0.589
",byu athletics rainy day win http
73288883,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment already snow
73288885,5,-5,0.59,"""Neutral / author is just sharing information"": 0.204
""Positive"": 0.202
""Tweet not related to weather condition"": 0.594
",ment happy easter ! hope weather nice enjoying !
73288886,5,-5,0.61,"""Positive"": 0.386
""Tweet not related to weather condition"": 0.614
",ment snow day gaming weekend unexpected fun wouldn't done
73288888,5,-5,0.6,"""I can't tell"": 0.215
""Neutral / author is just sharing information"": 0.184
""Tweet not related to weather condition"": 0.601
",hot weather like signal girls wear less clothes
73288892,5,-5,1,"""Tweet not related to weather condition"": 1.0
",sunshine bagel cafe http
73288899,5,-5,1,"""Tweet not related to weather condition"": 1.0
",modern sunshine stickers coming month
73288900,5,-5,0.82,"""I can't tell"": 0.176
""Tweet not related to weather condition"": 0.824
",construction vehicles showed parked drove got stuck pothole front house filled water due storm
73288902,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment booty shorts ? weather confused whore
73288903,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment not complicated use everyday dan alternative http via ment
73288919,5,-5,0.59,"""Neutral / author is just sharing information"": 0.206
""Positive"": 0.206
""Tweet not related to weather condition"": 0.588
",don't let rainy weather dampen volunteering ! check online volunteer database indoor volunteer options ! http
73288923,5,-5,1,"""Tweet not related to weather condition"": 1.0
",hot babes beach wore ! tired http
73288926,5,-5,1,"""Tweet not related to weather condition"": 1.0
",oh man teenager candy hangover storm http
73288929,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment ment albuquerque y'all bringing ment show
73288930,5,-5,1,"""Tweet not related to weather condition"": 1.0
",shock claim ! british christians existed romans ! book taking world storm http
73288931,5,-5,1,"""Tweet not related to weather condition"": 1.0
",dirk sig singing cooking storm kitchen blessed husband world http
73288932,5,-5,1,"""Tweet not related to weather condition"": 1.0
",go cop ment hotter hell featuring hot single stay don't miss ! http num
73288934,5,-5,0.41,"""Neutral / author is just sharing information"": 0.191
""Positive"": 0.404
""Tweet not related to weather condition"": 0.405
",ment num day num everyday sunshine http twists go poses spring num
73288936,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment said ? fundamentally sunny nature unhappiness etches one's face quickly http
73288937,5,-5,0.8,"""I can't tell"": 0.204
""Tweet not related to weather condition"": 0.796
",ment cant fade da zoo im hot
73288945,6,-5,0.66,"""Neutral / author is just sharing information"": 0.181
""Tweet not related to weather condition"": 0.663
""Negative"": 0.155
",weather service reports fire lynn co contained now burned num num acres fire
73288946,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment num bottles num month old room temp torpedo now ?
73288953,5,-5,0.79,"""Positive"": 0.207
""Tweet not related to weather condition"": 0.793
",;-) ment gm confirmed weather ! great tan legs flawless wow cruz looking hot today !
73288956,5,-5,0.8,"""Positive"": 0.2
""Tweet not related to weather condition"": 0.8
",:) ment morning sunshine num hope good day love babe ment
73288961,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment wow ! looking next snow patrol ? recommend cool song http
73288964,5,-5,1,"""Tweet not related to weather condition"": 1.0
",not gluten ? come try new gluten free pizzas ice cold gluten free beer
73288965,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment love rb music recommend get ! big vern stormy weather http thank num ur support
73288966,5,-5,1,"""Tweet not related to weather condition"": 1.0
",sonic strawberry watermelon slush m
73288969,5,-5,0.4,"""Neutral / author is just sharing information"": 0.192
""Positive"": 0.404
""Tweet not related to weather condition"": 0.404
",:-) like summer num weather love winter da fashion ne body can throw booty short cold weather requires style
73288981,5,-5,0.8,"""Positive"": 0.2
""Tweet not related to weather condition"": 0.8
",:) num goodmorning sunshine
73288983,5,-5,0.79,"""Tweet not related to weather condition"": 0.794
""Negative"": 0.206
",feeling little weather blah go away feeling !
73288987,5,-5,1,"""Tweet not related to weather condition"": 1.0
",daughter ha temp num poor girl
73288988,5,-5,0.8,"""Neutral / author is just sharing information"": 0.203
""Tweet not related to weather condition"": 0.797
",always calm storm
73288990,5,-5,0.59,"""Neutral / author is just sharing information"": 0.19
""I can't tell"": 0.222
""Tweet not related to weather condition"": 0.588
",weather changing smh
73288993,5,-5,1,"""Tweet not related to weather condition"": 1.0
",num ultimate ninja storm num marvel capcom num brawl fighters one can see
73288995,5,-5,0.59,"""Tweet not related to weather condition"": 0.59
""Negative"": 0.41
",:-( nothing like starting weak weather ? monday
73288996,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment check da hot new single bird ment ment num http
73288998,5,-5,1,"""Tweet not related to weather condition"": 1.0
",fahrenheit app review app one best weather apps seen date num cents also upgrade num cents
73289007,5,-5,0.63,"""Neutral / author is just sharing information"": 0.372
""Tweet not related to weather condition"": 0.628
",ment usual venue waterfront wednesday completely submerged hoping weather gods kind http
73289012,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment ment hoi http mr sunshine !
73289022,5,-5,1,"""Tweet not related to weather condition"": 1.0
",hot new group ! check one http ment
73289028,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment check list favorite staples ! http
73289030,5,-5,1,"""Tweet not related to weather condition"": 1.0
",:| lmao finally figured making car seats hot wtf man
73289033,7,-5,1,"""Tweet not related to weather condition"": 1.0
",problem giving many degrees ? http via ment
73289034,5,-5,0.62,"""Neutral / author is just sharing information"": 0.183
""I can't tell"": 0.2
""Tweet not related to weather condition"": 0.617
",weathering storm lessons learned http
73289040,7,-5,0.87,"""I can't tell"": 0.129
""Tweet not related to weather condition"": 0.871
",ment still feeling weather ?
73289052,5,-5,0.39,"""Neutral / author is just sharing information"": 0.208
""I can't tell"": 0.204
""Positive"": 0.199
""Tweet not related to weather condition"": 0.389
",just rainy days spend lifetime tryin' wash away sun comes shines smile smile
