de_id,_trusted_judgments,what_emotion_does_author_express_specifically_about_the_weather,what_emotion_does_author_express_specifically_about_the_weather:confidence,what_emotion_does_author_express_specifically_about_the_weather:confidence_summary,tweet_text
DE_CF4_07087,5,-5,0.6,"""Neutral / author is just sharing information"": 0.396
""Tweet not related to weather condition"": 0.604
",heading ride girls rolling hill ride slush http
DE_CF4_07108,5,-5,1,"""Tweet not related to weather condition"": 1.0
",just told stack money can make thunderstorm birthday set lmao
DE_CF4_07111,6,-5,0.51,"""I can't tell"": 0.153
""Tweet not related to weather condition"": 0.514
""Negative"": 0.334
",ment well know came ! stay warm flash !
DE_CF4_07114,5,-5,0.81,"""Neutral / author is just sharing information"": 0.186
""Tweet not related to weather condition"": 0.814
",ment lol like num num privacy screen protector walk sidewalk pole ? might joining slush
DE_CF4_07116,5,-5,1,"""Tweet not related to weather condition"": 1.0
",chinese food ghetto slush ! ! http
DE_CF4_07120,5,-5,0.42,"""Neutral / author is just sharing information"": 0.167
""I can't tell"": 0.202
""Tweet not related to weather condition"": 0.421
""Negative"": 0.21
",dog went outside let back dog ran house get warm jumped couch ended
DE_CF4_07121,5,-5,0.6,"""Neutral / author is just sharing information"": 0.398
""Tweet not related to weather condition"": 0.602
",:d wow justin bieber kissing two girls windy blown http
DE_CF4_07123,5,-5,0.8,"""Neutral / author is just sharing information"": 0.2
""Tweet not related to weather condition"": 0.8
",spears gone bald windy blown http
DE_CF4_07124,5,-5,0.78,"""Neutral / author is just sharing information"": 0.219
""Tweet not related to weather condition"": 0.781
",think spears gone bald windy blown http
DE_CF4_07125,5,-5,0.4,"""Neutral / author is just sharing information"": 0.394
""Tweet not related to weather condition"": 0.404
""Negative"": 0.202
",office chilly friday getting work done weekend tonight going woodlands eat good day ahead
DE_CF4_07126,5,-5,0.81,"""Neutral / author is just sharing information"": 0.192
""Tweet not related to weather condition"": 0.808
",see angelina num holiday pictures http windy blown
DE_CF4_07137,5,-5,0.82,"""Neutral / author is just sharing information"": 0.184
""Tweet not related to weather condition"": 0.816
",leaked angelina num vacation pictures boston http windy blown
DE_CF4_07138,5,-5,0.79,"""Neutral / author is just sharing information"": 0.212
""Tweet not related to weather condition"": 0.788
",spears making run justin news http windy blown
DE_CF4_07139,5,-5,0.61,"""Neutral / author is just sharing information"": 0.394
""Tweet not related to weather condition"": 0.606
",props ment use twitter keep people informed weather alerts take note
DE_CF4_07142,5,-5,0.8,"""Tweet not related to weather condition"": 0.8
""Negative"": 0.2
",ment got ice box heart used cold num busts pop lock stay warm chest move
DE_CF4_07147,5,-5,1,"""Tweet not related to weather condition"": 1.0
",listening rainy days one num
DE_CF4_07165,5,-5,0.59,"""Tweet not related to weather condition"": 0.588
""Negative"": 0.412
",bored can't sleep cold come warm lol aye num
DE_CF4_07177,5,-5,0.83,"""Neutral / author is just sharing information"": 0.172
""Tweet not related to weather condition"": 0.828
",well im wipe cold eyes
DE_CF4_07204,5,-5,0.81,"""Tweet not related to weather condition"": 0.807
""Negative"": 0.193
",season prepared ? http
DE_CF4_07205,5,-5,0.62,"""Neutral / author is just sharing information"": 0.379
""Tweet not related to weather condition"": 0.621
",ur chilly take sweater
DE_CF4_07223,5,-5,0.59,"""Neutral / author is just sharing information"": 0.408
""Tweet not related to weather condition"": 0.592
",ment weather report texas watchdog austin bureau snow weather http
DE_CF4_07224,5,-5,1,"""Tweet not related to weather condition"": 1.0
",join us http take world storm gospel message jesus christ http
DE_CF4_07229,5,-5,0.37,"""I can't tell"": 0.203
""Neutral / author is just sharing information"": 0.211
""Tweet not related to weather condition"": 0.374
""Negative"": 0.212
",baby cold outside warm eddy deep eddy ! goes great hot apple cider tea !
DE_CF4_07232,5,-5,0.6,"""Neutral / author is just sharing information"": 0.405
""Tweet not related to weather condition"": 0.595
",weathermen just honest say today's forecast num chance idea talking blizzard
DE_CF4_07247,5,-5,0.43,"""Neutral / author is just sharing information"": 0.169
""I can't tell"": 0.186
""Positive"": 0.212
""Tweet not related to weather condition"": 0.433
",everyone keeping warm ? hot coffee hot soup sandwiches ?
DE_CF4_07250,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment yep got massive gut thunderstorm eating gummy vitamins trying convince youngest try stubborn
DE_CF4_07257,6,-5,0.5,"""I can't tell"": 0.316
""Positive"": 0.181
""Tweet not related to weather condition"": 0.503
",finally get go num work tomorrow sounds good cold
DE_CF4_07265,5,-5,1,"""Tweet not related to weather condition"": 1.0
",sprain ankle morning gym first sprain pain train rain
DE_CF4_07267,5,-5,0.43,"""Neutral / author is just sharing information"": 0.371
""Tweet not related to weather condition"": 0.426
""Negative"": 0.202
",hope y'all staying warm ! lil acoustic morning coffee hot cocoa http
DE_CF4_07271,6,-5,0.47,"""I can't tell"": 0.354
""Tweet not related to weather condition"": 0.469
""Negative"": 0.177
",ment cocktail friday ! featuring anti snowstorm cocktail enjoy ! http protest cocktail
DE_CF4_07278,5,-5,0.8,"""I can't tell"": 0.199
""Tweet not related to weather condition"": 0.801
",ment able put skills use ? austin weather
DE_CF4_07306,5,-5,1,"""Tweet not related to weather condition"": 1.0
",cold sh ! don't mean weather
DE_CF4_07311,5,-5,0.4,"""Neutral / author is just sharing information"": 0.201
""I can't tell"": 0.192
""Tweet not related to weather condition"": 0.397
""Negative"": 0.211
",high heel hugs new high heel junkie fans hope staying warm ! today http
DE_CF4_07312,5,-5,0.62,"""Neutral / author is just sharing information"": 0.381
""Tweet not related to weather condition"": 0.619
",ment ff great new addition num hosting partner network ment frozen houston sunny brazil bem !
DE_CF4_07331,5,-5,0.78,"""Tweet not related to weather condition"": 0.781
""Negative"": 0.219
",ment lol thought weather gonna change rude ways
DE_CF4_07335,5,-5,0.65,"""Neutral / author is just sharing information"": 0.168
""I can't tell"": 0.186
""Tweet not related to weather condition"": 0.646
",ment yay weather stories !
DE_CF4_07338,5,-5,0.82,"""Tweet not related to weather condition"": 0.818
""Negative"": 0.182
",fucking feet cold bitch time gone go outside
DE_CF4_07344,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment based less listens early stockholm monsters la chilly etc
DE_CF4_07379,5,-5,1,"""Tweet not related to weather condition"": 1.0
",check video shawn storm bounty killer chase cross alliance gully http via ment
DE_CF4_07391,6,-5,0.5,"""Neutral / author is just sharing information"": 0.337
""Tweet not related to weather condition"": 0.498
""Negative"": 0.164
",ment yes please ! pencil ! like busy cali lauren character busy buried blizzard
DE_CF4_07392,5,-5,1,"""Tweet not related to weather condition"": 1.0
",sonny chance nada com sunny entre ?
DE_CF4_07395,5,-5,0.6,"""Neutral / author is just sharing information"": 0.401
""Tweet not related to weather condition"": 0.599
",bid adieu stay safe sexy warm
DE_CF4_07402,5,-5,1,"""Tweet not related to weather condition"": 1.0
",amazing ment ment ment awesome picture http
DE_CF4_07408,5,-5,0.42,"""Neutral / author is just sharing information"": 0.385
""Tweet not related to weather condition"": 0.421
""Negative"": 0.194
",depth analysis feb num num blizzard http
DE_CF4_07418,5,-5,1,"""Tweet not related to weather condition"": 1.0
",small little spanish kids cussing storm shut ur like num
DE_CF4_07426,5,-5,0.79,"""Neutral / author is just sharing information"": 0.21
""Tweet not related to weather condition"": 0.79
",num check chilly picture downtown spokane gondolas fb http
DE_CF4_07427,5,-5,0.58,"""Neutral / author is just sharing information"": 0.421
""Tweet not related to weather condition"": 0.579
",ment num check chilly picture downtown spokane gondolas fb http
DE_CF4_07440,6,-5,0.65,"""Neutral / author is just sharing information"": 0.166
""I can't tell"": 0.18
""Tweet not related to weather condition"": 0.654
",stay warm outside ?
DE_CF4_07443,5,-5,0.58,"""I can't tell"": 0.209
""Neutral / author is just sharing information"": 0.209
""Tweet not related to weather condition"": 0.582
",:) blizzard playing mr potato head's ear weird cat
DE_CF4_07445,5,-5,0.43,"""Neutral / author is just sharing information"": 0.192
""Tweet not related to weather condition"": 0.435
""Negative"": 0.373
",storm comes bad time unbeaten leads one loss dakota game standings play frida http
DE_CF4_07447,5,-5,1,"""Tweet not related to weather condition"": 1.0
",learn blue weddings taking bridal world storm http
DE_CF4_07454,5,-5,1,"""Tweet not related to weather condition"": 1.0
",randy cates service tip colder temperatures use num num oil diesel aid cold weather http
DE_CF4_07471,6,-5,0.82,"""Neutral / author is just sharing information"": 0.178
""Tweet not related to weather condition"": 0.822
",depp got hurt financially local bureaucrat wow windy blown http
DE_CF4_07472,6,-5,1,"""Tweet not related to weather condition"": 1.0
",ment chief warm fuzzy outside inside ! !
DE_CF4_07473,6,-5,1,"""Tweet not related to weather condition"": 1.0
",working cold rules head cold go chest cold stay home rest
DE_CF4_07474,5,-5,1,"""Tweet not related to weather condition"": 1.0
",hey watch tom cruise busted penelope cruz hotel watch cam windy blown http
DE_CF4_07478,5,-5,1,"""Tweet not related to weather condition"": 1.0
",just bought sunny album love !
DE_CF4_07479,5,-5,1,"""Tweet not related to weather condition"": 1.0
",kim kardashian looking real hot dress must say windy blown http
DE_CF4_07520,5,-5,1,"""Tweet not related to weather condition"": 1.0
",justin bieber song baby faced num windy blown http
DE_CF4_07521,5,-5,0.81,"""Positive"": 0.194
""Tweet not related to weather condition"": 0.806
",kim kardashian looking real sexy dress must say windy blown http
DE_CF4_07522,5,-5,0.8,"""Neutral / author is just sharing information"": 0.199
""Tweet not related to weather condition"": 0.801
",justin bieber trapped kissing blonde live television windy blown http
DE_CF4_07527,5,-5,0.79,"""I can't tell"": 0.21
""Tweet not related to weather condition"": 0.79
",day nursery centers will open morning please drive carefully indianapolis
DE_CF4_07532,5,-5,0.8,"""Tweet not related to weather condition"": 0.797
""Negative"": 0.203
",ment yes need go make good choices tonight prepare slush mix going gym text
DE_CF4_07535,5,-5,1,"""Tweet not related to weather condition"": 1.0
",knew gonna damage good shit ment ment ment ment epic crazy m fire cold
DE_CF4_07537,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment word thunderstorm guy kay jewelers bad rep jewelry trying sell
DE_CF4_07551,5,-5,0.83,"""Positive"": 0.166
""Tweet not related to weather condition"": 0.834
",work seems num take long today sunny moment num friend mine came num job put smile face thank friend
DE_CF4_07553,5,-5,0.62,"""Neutral / author is just sharing information"": 0.169
""Positive"": 0.213
""Tweet not related to weather condition"": 0.617
",:) love ment just got package clothes mama including shorts time warm weather can wear !
DE_CF4_07554,6,-5,0.5,"""Neutral / author is just sharing information"": 0.178
""Positive"": 0.167
""Tweet not related to weather condition"": 0.5
""Negative"": 0.154
",perfect storm http
DE_CF4_07557,5,-5,0.8,"""Positive"": 0.199
""Tweet not related to weather condition"": 0.801
",bitch don't give head like direct tv rainy day !
DE_CF4_07559,5,-5,0.39,"""I can't tell"": 0.183
""Neutral / author is just sharing information"": 0.203
""Tweet not related to weather condition"": 0.394
""Negative"": 0.22
",foxx cold !
DE_CF4_07578,6,-5,0.34,"""Neutral / author is just sharing information"": 0.18
""Positive"": 0.314
""Tweet not related to weather condition"": 0.342
""Negative"": 0.164
",ment make chilly travel time year iowa tho cool !
DE_CF4_07744,5,-5,0.83,"""I can't tell"": 0.171
""Tweet not related to weather condition"": 0.829
",ment ment snow summit shit
DE_CF4_07762,5,-5,0.79,"""Neutral / author is just sharing information"": 0.21
""Tweet not related to weather condition"": 0.79
",keep humidity getting hair
DE_CF4_07766,5,-5,0.82,"""Neutral / author is just sharing information"": 0.182
""Tweet not related to weather condition"": 0.818
",hollywood henderson ? ment giants punter blamed dallas' num year storm ice bowl
DE_CF4_07770,5,-5,1,"""Tweet not related to weather condition"": 1.0
",storm busta rhymes feat stevie wonder
DE_CF4_07773,5,-5,0.41,"""Neutral / author is just sharing information"": 0.377
""I can't tell"": 0.216
""Tweet not related to weather condition"": 0.407
",almost sunny ! circa event tonight sponsored details hint free wine great gifts http
DE_CF4_07779,5,-5,1,"""Tweet not related to weather condition"": 1.0
",light bulb goes course ! friday next wave income tax checks come duh africans cold !
DE_CF4_07784,6,-5,1,"""Tweet not related to weather condition"": 1.0
",sorry num num dancers recovering cold flu just don't want share http
DE_CF4_07795,5,-5,1,"""Tweet not related to weather condition"": 1.0
",went outside warm car lil just something want put cd player car money ?
DE_CF4_07806,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment added num photo http
DE_CF4_07810,8,-5,1,"""Tweet not related to weather condition"": 1.0
",writing ? great agent slush trends http
DE_CF4_07812,5,-5,0.6,"""Neutral / author is just sharing information"": 0.193
""I can't tell"": 0.212
""Tweet not related to weather condition"": 0.596
",cold weather security cameras http
DE_CF4_07820,5,-5,0.63,"""Tweet not related to weather condition"": 0.626
""Negative"": 0.374
",ment dad died heart attack last feb shoveling chicago snow ment num mom died heart attack ment num heart disease concern
DE_CF4_07824,5,-5,0.59,"""I can't tell"": 0.219
""Tweet not related to weather condition"": 0.59
""Negative"": 0.191
",treated ! ment just tried play ! red yet cold weather ! hush !
DE_CF4_07826,5,-5,0.78,"""I can't tell"": 0.218
""Tweet not related to weather condition"": 0.782
",storm comes calm
DE_CF4_07832,5,-5,1,"""Tweet not related to weather condition"": 1.0
",want mixed chick asian black ! cold
DE_CF4_07840,5,-5,0.8,"""Neutral / author is just sharing information"": 0.199
""Tweet not related to weather condition"": 0.801
",groundhog people telling ? like paul octopus weather ? fob
DE_CF4_07854,5,-5,0.79,"""Neutral / author is just sharing information"": 0.206
""Tweet not related to weather condition"": 0.794
",ment verified articles num app num num num num online still notifications bb storm num num num num num num
DE_CF4_07860,5,-5,0.57,"""Neutral / author is just sharing information"": 0.431
""Tweet not related to weather condition"": 0.569
",andy kindness blizzard num http
DE_CF4_07869,5,-5,1,"""Tweet not related to weather condition"": 1.0
",favorite song make thunderstorm
DE_CF4_07872,5,-5,0.41,"""Neutral / author is just sharing information"": 0.199
""Positive"": 0.39
""Tweet not related to weather condition"": 0.411
",life show coming soon triple superbowl weekend snow http took best dallas snow ever
DE_CF4_07877,5,-5,1,"""Tweet not related to weather condition"": 1.0
",tell whoever got lock chilly key team
DE_CF4_07879,5,-5,0.83,"""Positive"": 0.171
""Tweet not related to weather condition"": 0.829
",:s catch little star put pocket ! keep rainy day ! mention live http
DE_CF4_07881,5,-5,0.37,"""I can't tell"": 0.206
""Neutral / author is just sharing information"": 0.2
""Positive"": 0.22
""Tweet not related to weather condition"": 0.374
",cold weather big beers planning jaunt west paw paw old hat tonite maybe livery
DE_CF4_07891,5,-5,1,"""Tweet not related to weather condition"": 1.0
",new vantage point weather kansas http
DE_CF4_07894,6,-5,0.51,"""I can't tell"": 0.487
""Tweet not related to weather condition"": 0.513
",http weather
DE_CF4_07895,5,-5,0.6,"""Neutral / author is just sharing information"": 0.2
""I can't tell"": 0.199
""Tweet not related to weather condition"": 0.601
",weather http
DE_CF4_07896,6,-5,1,"""Tweet not related to weather condition"": 1.0
",ment ment think ment checked panties saw wasn't slush puddle
DE_CF4_07901,5,-5,1,"""Tweet not related to weather condition"": 1.0
",spears preparing run justin information http windy blown
DE_CF4_07903,5,-5,0.6,"""Neutral / author is just sharing information"": 0.398
""Tweet not related to weather condition"": 0.602
",tips protect pipes kansas city news mo water weather cold home business http
DE_CF4_07904,5,-5,0.79,"""Neutral / author is just sharing information"": 0.21
""Tweet not related to weather condition"": 0.79
",http weather moscow
DE_CF4_07911,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment earrings certainly charming gold chain charm earrings color perfect cool weather http
DE_CF4_07914,5,-5,0.6,"""Neutral / author is just sharing information"": 0.403
""Tweet not related to weather condition"": 0.597
",earrings certainly charming gold chain charm earrings color perfect cool weather http
DE_CF4_07917,5,-5,1,"""Tweet not related to weather condition"": 1.0
",want cherry slush sonic
DE_CF4_07920,5,-5,1,"""Tweet not related to weather condition"": 1.0
",post prove coolness referencing carpenters http
DE_CF4_07921,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment post prove coolness referencing carpenters http
DE_CF4_07923,5,-5,0.4,"""I can't tell"": 0.211
""Positive"": 0.392
""Tweet not related to weather condition"": 0.396
",things bless lord today num free snowy driveway num plate ment homemade cookies desk
DE_CF4_07924,5,-5,0.41,"""Neutral / author is just sharing information"": 0.223
""I can't tell"": 0.372
""Tweet not related to weather condition"": 0.406
",ment just realized brown snow dirty slush thing changing yellow snow
DE_CF4_07926,5,-5,0.58,"""Neutral / author is just sharing information"": 0.196
""Positive"": 0.219
""Tweet not related to weather condition"": 0.585
",superfan always sunny ment http
DE_CF4_07928,5,-5,0.59,"""Neutral / author is just sharing information"": 0.406
""Tweet not related to weather condition"": 0.594
",upside global warming ? malaria africa likely decline lower humidity rainfall http via ment
DE_CF4_07933,6,-5,0.33,"""Neutral / author is just sharing information"": 0.327
""I can't tell"": 0.176
""Tweet not related to weather condition"": 0.334
""Negative"": 0.164
",ment erin better don't give wet cold watched weather channel got
DE_CF4_07934,5,-5,0.8,"""Neutral / author is just sharing information"": 0.2
""Tweet not related to weather condition"": 0.8
",now district still open operating spring summer thunderstorm related outages
DE_CF4_07947,5,-5,0.58,"""Neutral / author is just sharing information"": 0.425
""Tweet not related to weather condition"": 0.575
",policies ensure crisis ment cold exposes flaws texas electric policies http weather
DE_CF4_07974,6,-5,1,"""Tweet not related to weather condition"": 1.0
",ment not thought mango slush solve hangover didn't !
DE_CF4_07978,5,-5,0.61,"""Neutral / author is just sharing information"": 0.39
""Tweet not related to weather condition"": 0.61
",ment one wearing wet weather gear oh wait will everyone else
DE_CF4_07982,5,-5,1,"""Tweet not related to weather condition"": 1.0
",small cold winking not fun
DE_CF4_07984,5,-5,1,"""Tweet not related to weather condition"": 1.0
",wow childhood friend snowy emailed aw
DE_CF4_07996,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment know weather sites suck ass ? one not http
DE_CF4_08021,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment laundry stay warm dryer ?
DE_CF4_08024,6,-5,0.69,"""Tweet not related to weather condition"": 0.687
""Negative"": 0.313
",:( slush superstars already
DE_CF4_08030,5,-5,0.59,"""Tweet not related to weather condition"": 0.588
""Negative"": 0.412
",ment socks just bare toes ! slush ! horrible !
DE_CF4_08046,5,-5,1,"""Tweet not related to weather condition"": 1.0
",futuristic car num wheeled chase num moves land air http
DE_CF4_08047,5,-5,0.87,"""Neutral / author is just sharing information"": 0.134
""Tweet not related to weather condition"": 0.866
",dear num edition good housekeeping cookbook misplaced stay warm sorry weren't meant
DE_CF4_08050,5,-5,0.6,"""Positive"": 0.4
""Tweet not related to weather condition"": 0.6
",matter many thunderstorms sun always shows patient will succeed stills
DE_CF4_08054,5,-5,1,"""Tweet not related to weather condition"": 1.0
",thanks new follows curious new lamb snowy now num days old bottle fed num every num living house !
DE_CF4_08059,5,-5,1,"""Tweet not related to weather condition"": 1.0
",babe winter time cold
DE_CF4_08088,5,-5,1,"""Tweet not related to weather condition"": 1.0
",time day hate calm storm closing time
DE_CF4_08091,5,-5,1,"""Tweet not related to weather condition"": 1.0
",num num num yellow foam num num http
DE_CF4_08092,5,-5,1,"""Tweet not related to weather condition"": 1.0
",pelican num num padded num num http
DE_CF4_08102,5,-5,0.42,"""I can't tell"": 0.172
""Neutral / author is just sharing information"": 0.407
""Tweet not related to weather condition"": 0.421
",ment holding super bowl cold weather towns future ?
DE_CF4_08104,6,-5,0.67,"""Neutral / author is just sharing information"": 0.335
""Tweet not related to weather condition"": 0.665
",mention serving blizzard soup beans http
DE_CF4_08108,5,-5,1,"""Tweet not related to weather condition"": 1.0
",:) ment yay mummy ! ! im going call snowy styles hugs dusty mummy x
DE_CF4_08116,5,-5,1,"""Tweet not related to weather condition"": 1.0
",num us politicians identified slush funds seized vatican bank http
DE_CF4_08121,8,-5,0.87,"""I can't tell"": 0.131
""Tweet not related to weather condition"": 0.869
",cold ment needs
DE_CF4_08126,5,-5,0.6,"""Positive"": 0.4
""Tweet not related to weather condition"": 0.6
",today get better feels like sunshine rainy day
DE_CF4_08133,5,-5,0.8,"""Neutral / author is just sharing information"": 0.204
""Tweet not related to weather condition"": 0.796
",admit addicted extreme weather coverage http
DE_CF4_08135,5,-5,0.57,"""Neutral / author is just sharing information"": 0.207
""Tweet not related to weather condition"": 0.569
""Negative"": 0.224
",england different words things say bit chilly say ice
DE_CF4_08139,5,-5,0.58,"""Tweet not related to weather condition"": 0.582
""Negative"": 0.418
",ha ! ment forget snow days need humidity days schools canceled due glasses bad hair
DE_CF4_08141,5,-5,1,"""Tweet not related to weather condition"": 1.0
",cold ? let electric blanket just plug make feel nice inside
DE_CF4_08143,5,-5,1,"""Tweet not related to weather condition"": 1.0
",dis actin like sleep day da regular knocked cold !
DE_CF4_08146,5,-5,1,"""Tweet not related to weather condition"": 1.0
",got sunshine cloudy day wen itz cold outside got month may
DE_CF4_08159,5,-5,0.8,"""Neutral / author is just sharing information"": 0.201
""Tweet not related to weather condition"": 0.799
",emmy blizzard coverage won thank hot hands toes acceptance speech
DE_CF4_08166,5,-5,1,"""Tweet not related to weather condition"": 1.0
",white snow tigers cross stitch pattern http
DE_CF4_08168,5,-5,0.61,"""I can't tell"": 0.189
""Neutral / author is just sharing information"": 0.204
""Tweet not related to weather condition"": 0.607
",back like kojak ya'll ! hitting chi town like blizzard num ! check tunes ! grab head water !
DE_CF4_08169,5,-5,0.6,"""Neutral / author is just sharing information"": 0.402
""Tweet not related to weather condition"": 0.598
",golf courses closed today delayed opening tomorrow stay safe warm !
DE_CF4_08180,5,-5,0.8,"""Neutral / author is just sharing information"": 0.198
""Tweet not related to weather condition"": 0.802
",hey peeps ! nurses medical professionals available help blizzard num girls weekend sat ot sun ? serious need !
DE_CF4_08186,6,-5,1,"""Tweet not related to weather condition"": 1.0
",mayo add bbq dash sweet sour fries panda express large fried rice slush sonic
DE_CF4_08211,5,-5,0.59,"""Neutral / author is just sharing information"": 0.226
""Positive"": 0.189
""Tweet not related to weather condition"": 0.585
",:) got cool weather ? send tag us might just hit airwaves !
DE_CF4_08212,5,-5,0.58,"""Neutral / author is just sharing information"": 0.416
""Tweet not related to weather condition"": 0.584
",:) ment got cool weather ? send tag us might just hit airwaves !
DE_CF4_08213,6,-5,0.48,"""Neutral / author is just sharing information"": 0.347
""Positive"": 0.174
""Tweet not related to weather condition"": 0.479
",got cool weather ? send tag us might just hit airwaves !
DE_CF4_08214,5,-5,0.82,"""Neutral / author is just sharing information"": 0.184
""Tweet not related to weather condition"": 0.816
",got cool weather video ? submit might just hit airwaves !
DE_CF4_08223,5,-5,0.79,"""Tweet not related to weather condition"": 0.791
""Negative"": 0.209
",ordered slush lady said sure called outside don't question decisions woman ! make damn orange slush
DE_CF4_08236,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment dropped phone new york city slush pocket fuck worst phone luck den accomplished
DE_CF4_08239,5,-5,0.6,"""Tweet not related to weather condition"": 0.596
""Negative"": 0.404
",suing snowstorm chief costing lot money thus weekend
DE_CF4_08240,5,-5,1,"""Tweet not related to weather condition"": 1.0
",online games show skills making tricks video playing online flash games today never http
DE_CF4_08244,5,-5,0.81,"""I can't tell"": 0.194
""Tweet not related to weather condition"": 0.806
",mention sammy brandon chilly time trial report http funny
DE_CF4_08247,7,-5,0.57,"""Neutral / author is just sharing information"": 0.285
""Tweet not related to weather condition"": 0.57
""Negative"": 0.145
",social networking num blizzard http
DE_CF4_08252,5,-5,1,"""Tweet not related to weather condition"": 1.0
",remember snow man shirts cool kids wearing ?
DE_CF4_08262,5,-5,0.38,"""Neutral / author is just sharing information"": 0.209
""I can't tell"": 0.209
""Tweet not related to weather condition"": 0.382
""Negative"": 0.199
",want close ? ment sure wish ment close bad weather
DE_CF4_08267,5,-5,0.58,"""Neutral / author is just sharing information"": 0.418
""Tweet not related to weather condition"": 0.582
",http chicago midwest ? meet blizzard
DE_CF4_08279,5,-5,1,"""Tweet not related to weather condition"": 1.0
",red velvet cheesecake blast sonic bomb ! jealous ment just got strawberry watermelon cream slush treat
DE_CF4_08285,5,-5,1,"""Tweet not related to weather condition"": 1.0
",missing night ment stupid head cold pissed !
DE_CF4_08293,5,-5,0.43,"""Neutral / author is just sharing information"": 0.224
""Tweet not related to weather condition"": 0.428
""Negative"": 0.349
",ok can't take anymore shower jog snow not bad http
DE_CF4_08295,5,-5,0.8,"""Positive"": 0.199
""Tweet not related to weather condition"": 0.801
",baby gets better like sunshine rainy like high wont take away take away away
DE_CF4_08297,5,-5,1,"""Tweet not related to weather condition"": 1.0
",can't weather cuts http
DE_CF4_08301,5,-5,0.62,"""I can't tell"": 0.181
""Neutral / author is just sharing information"": 0.201
""Tweet not related to weather condition"": 0.618
",wednesday going human figure staggering tundra cold http
DE_CF4_08306,5,-5,1,"""Tweet not related to weather condition"": 1.0
",lawrence business owners don't left cold get business featured http today !
DE_CF4_08310,5,-5,0.61,"""Neutral / author is just sharing information"": 0.194
""Tweet not related to weather condition"": 0.611
""Negative"": 0.196
",just got real cold
DE_CF4_08311,5,-5,0.6,"""Neutral / author is just sharing information"": 0.192
""Tweet not related to weather condition"": 0.603
""Negative"": 0.205
",ment just got real cold
DE_CF4_08314,5,-5,0.8,"""Positive"": 0.203
""Tweet not related to weather condition"": 0.797
",ment aye chilly get sum shots
DE_CF4_08325,5,-5,1,"""Tweet not related to weather condition"": 1.0
",never work cleveland http
DE_CF4_08326,5,-5,0.81,"""Tweet not related to weather condition"": 0.808
""Negative"": 0.192
",borrow ? couldn't hold umbrella thunderstorm
DE_CF4_08327,5,-5,0.82,"""I can't tell"": 0.175
""Tweet not related to weather condition"": 0.825
",ment borrow ? couldn't hold umbrella thunderstorm
DE_CF4_08332,5,-5,0.79,"""Neutral / author is just sharing information"": 0.212
""Tweet not related to weather condition"": 0.788
",muscle moves testicles cold weather fear les
DE_CF4_08360,5,-5,0.58,"""Tweet not related to weather condition"": 0.58
""Negative"": 0.42
",ment guy standing freezing cold weather cool men's size num sorry ment
DE_CF4_08363,5,-5,1,"""Tweet not related to weather condition"": 1.0
",difference cold flu http
DE_CF4_08364,5,-5,0.43,"""I can't tell"": 0.188
""Neutral / author is just sharing information"": 0.181
""Positive"": 0.203
""Tweet not related to weather condition"": 0.428
",ment jealous got break life week ! want blizzard ! kind
DE_CF4_08365,5,-5,0.8,"""I can't tell"": 0.198
""Tweet not related to weather condition"": 0.802
",ment tell cold snowman blizzard neva lol
DE_CF4_08371,5,-5,1,"""Tweet not related to weather condition"": 1.0
",im full two frito wraps fry watermelon slush lol eat much
DE_CF4_08387,5,-5,1,"""Tweet not related to weather condition"": 1.0
",search snowy owls north river saturday http registration required
DE_CF4_08388,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment search snowy owls north river saturday http registration required
DE_CF4_08413,5,-5,1,"""Tweet not related to weather condition"": 1.0
",really wanna go get slush don't energy drive num
DE_CF4_08414,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment lol not coming sherwood just bring slush !
DE_CF4_08415,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment dark way go cold
DE_CF4_08421,5,-5,0.62,"""Tweet not related to weather condition"": 0.62
""Negative"": 0.38
",break running butt naked get snow behind still wouldn't mad right now !
DE_CF4_08436,5,-5,1,"""Tweet not related to weather condition"": 1.0
",want green apple melon slush sonic wanna get ?
DE_CF4_08438,5,-5,1,"""Tweet not related to weather condition"": 1.0
",calm storm don't worry non weather related jam session will going tomorrow mediums
DE_CF4_08440,6,-5,0.48,"""Neutral / author is just sharing information"": 0.172
""Tweet not related to weather condition"": 0.483
""Negative"": 0.345
",snow like funny guy party great never gets hint party blah
DE_CF4_08467,5,-5,0.4,"""Neutral / author is just sharing information"": 0.202
""Tweet not related to weather condition"": 0.401
""Negative"": 0.397
",ment rude mention warm weather discussion snowstorm unless hell
DE_CF4_08470,5,-5,1,"""Tweet not related to weather condition"": 1.0
",thanks right back ! ment following ment tweeting storm thanks keeping us touch rural west
